Intensity_economia,Polarization_economia,Subjectivity_economia,Intensity_gimnasio,Polarization_gimnasio,gimnasio,sanitas,adeslas,decathlon,IBEX35_close,crecimiento,date
0.447,0.262,0.03,0.507,0.386,0.25,0.33299999999999996,0.5,0.29,0.6779999999999999,0.977,2017-11-17
0.495,0.282,0.10300000000000001,0.507,0.386,0.25,0.33299999999999996,0.5,0.29,0.68,0.977,2017-11-18
0.5429999999999999,0.282,0.10300000000000001,0.507,0.386,0.25,0.33299999999999996,0.5,0.29,0.68,0.977,2017-11-19
0.486,0.26,0.06,0.47100000000000003,0.386,0.25,0.33299999999999996,0.5,0.29,0.68,0.977,2017-11-20
0.486,0.26,0.042,0.47100000000000003,0.386,0.25,0.33299999999999996,0.5,0.29,0.675,0.977,2017-11-21
0.449,0.26,0.008,0.47100000000000003,0.386,0.25,0.33299999999999996,0.5,0.29,0.6779999999999999,0.977,2017-11-22
0.375,0.25,0.031,0.45799999999999996,0.386,0.25,0.33299999999999996,0.5,0.29,0.682,0.977,2017-11-23
0.392,0.263,0.008,0.45799999999999996,0.386,0.25,0.33299999999999996,0.5,0.29,0.685,0.977,2017-11-24
0.392,0.263,0.008,0.42200000000000004,0.386,0.25,0.33299999999999996,0.5,0.29,0.687,0.977,2017-11-25
0.392,0.265,0.012,0.331,0.386,0.25,0.33299999999999996,0.5,0.29,0.687,0.977,2017-11-26
0.39,0.27,0.017,0.764,0.386,0.25,0.33299999999999996,0.5,0.29,0.687,0.977,2017-11-27
0.39,0.27,0.017,0.54,0.295,0.25,0.33299999999999996,0.5,0.29,0.701,0.977,2017-11-28
0.47100000000000003,0.27,0.017,0.7040000000000001,0.512,0.25,0.33299999999999996,0.5,0.29,0.722,0.977,2017-11-29
0.474,0.27,0.017,0.7040000000000001,0.512,0.25,0.33299999999999996,0.5,0.29,0.713,0.977,2017-11-30
0.409,0.249,0.025,0.7040000000000001,0.512,0.25,0.33299999999999996,0.5,0.29,0.691,0.977,2017-12-01
0.409,0.249,0.025,0.7040000000000001,0.512,0.667,0.667,0.75,0.261,0.7120000000000001,0.977,2017-12-02
0.27399999999999997,0.249,0.025,0.935,0.607,0.667,0.667,0.75,0.261,0.7120000000000001,0.977,2017-12-03
0.392,0.249,0.025,0.935,0.607,0.667,0.667,0.75,0.261,0.7120000000000001,0.977,2017-12-04
0.42100000000000004,0.26899999999999996,0.045,0.501,0.607,0.667,0.667,0.75,0.261,0.713,0.977,2017-12-05
0.52,0.26899999999999996,0.045,0.501,0.607,0.667,0.667,0.75,0.261,0.708,0.977,2017-12-06
0.52,0.26899999999999996,0.045,0.501,0.607,0.667,0.667,0.75,0.261,0.722,0.977,2017-12-07
0.45899999999999996,0.26899999999999996,0.045,0.501,0.607,0.667,0.667,0.75,0.261,0.732,0.977,2017-12-08
0.392,0.309,0.083,0.501,0.607,0.667,0.667,0.75,0.261,0.7290000000000001,0.977,2017-12-09
0.402,0.309,0.083,0.501,0.607,0.667,0.667,0.75,0.261,0.7290000000000001,0.977,2017-12-10
0.435,0.309,0.083,0.501,0.5,0.667,0.667,0.75,0.261,0.7290000000000001,0.977,2017-12-11
0.354,0.26,0.023,0.501,0.5,0.667,0.667,0.75,0.261,0.726,0.977,2017-12-12
0.392,0.26,0.003,0.501,0.821,0.667,0.667,0.75,0.261,0.721,0.977,2017-12-13
0.409,0.32299999999999995,0.085,0.501,0.821,0.667,0.667,0.75,0.261,0.7070000000000001,0.977,2017-12-14
0.431,0.27399999999999997,0.068,0.501,0.821,0.667,0.667,0.75,0.261,0.7020000000000001,0.977,2017-12-15
0.392,0.27399999999999997,0.068,0.501,0.821,0.667,0.667,0.75,0.261,0.718,0.977,2017-12-16
0.408,0.27399999999999997,0.068,0.501,0.821,0.667,0.667,0.75,0.261,0.718,0.977,2017-12-17
0.502,0.265,0.10300000000000001,0.741,0.4,0.667,0.667,0.75,0.261,0.718,0.977,2017-12-18
0.41200000000000003,0.262,0.077,0.741,0.4,0.667,0.667,0.75,0.261,0.7170000000000001,0.977,2017-12-19
0.431,0.262,0.025,0.741,0.4,0.667,0.667,0.75,0.261,0.7120000000000001,0.977,2017-12-20
0.414,0.262,0.047,0.741,0.4,0.667,0.667,0.75,0.261,0.7290000000000001,0.977,2017-12-21
0.433,0.275,0.05,0.741,0.4,0.667,0.667,0.75,0.261,0.708,0.977,2017-12-22
0.392,0.271,0.012,0.741,0.4,0.667,0.667,0.75,0.261,0.705,0.977,2017-12-23
0.392,0.289,0.048,0.638,0.4,0.667,0.667,0.75,0.261,0.705,0.977,2017-12-24
0.414,0.289,0.048,0.638,0.4,0.667,0.667,0.75,0.261,0.705,0.977,2017-12-25
0.414,0.289,0.048,0.638,0.4,0.667,0.667,0.75,0.261,0.705,0.977,2017-12-26
0.441,0.289,0.048,0.638,0.39,0.667,0.667,0.75,0.261,0.705,0.977,2017-12-27
0.41700000000000004,0.262,0.017,0.679,0.39299999999999996,0.667,0.667,0.75,0.261,0.6920000000000001,0.977,2017-12-28
0.39299999999999996,0.262,0.012,0.825,0.39299999999999996,0.667,0.667,0.75,0.261,0.684,0.977,2017-12-29
0.35200000000000004,0.271,0.06,0.6729999999999999,0.33299999999999996,0.667,0.667,0.75,0.261,0.69,0.977,2017-12-30
0.52,0.271,0.06,0.721,0.473,0.667,0.667,0.75,0.261,0.69,0.9570000000000001,2017-12-31
0.39399999999999996,0.271,0.06,0.721,0.473,0.667,0.667,0.75,0.261,0.69,0.9570000000000001,2018-01-01
0.39399999999999996,0.271,0.06,0.721,0.473,0.5,0.667,0.625,0.10099999999999999,0.69,0.9570000000000001,2018-01-02
0.397,0.27,0.024,0.7070000000000001,0.452,0.5,0.667,0.625,0.10099999999999999,0.696,0.9570000000000001,2018-01-03
0.486,0.261,0.005,0.377,0.452,0.5,0.667,0.625,0.10099999999999999,0.731,0.9570000000000001,2018-01-04
0.486,0.261,0.005,0.377,0.429,0.5,0.667,0.625,0.10099999999999999,0.747,0.9570000000000001,2018-01-05
0.5720000000000001,0.26,0.002,0.377,0.429,0.5,0.667,0.625,0.10099999999999999,0.745,0.9570000000000001,2018-01-06
0.24100000000000002,0.26,0.002,0.033,0.429,0.5,0.667,0.625,0.10099999999999999,0.745,0.9570000000000001,2018-01-07
0.415,0.26,0.002,0.541,0.429,0.5,0.667,0.625,0.10099999999999999,0.745,0.9570000000000001,2018-01-08
0.384,0.26,0.002,0.509,0.302,0.5,0.667,0.625,0.10099999999999999,0.75,0.9570000000000001,2018-01-09
0.379,0.263,0.018000000000000002,0.509,0.302,0.5,0.667,0.625,0.10099999999999999,0.75,0.9570000000000001,2018-01-10
0.358,0.276,0.04,0.509,0.44,0.5,0.667,0.625,0.10099999999999999,0.7509999999999999,0.9570000000000001,2018-01-11
0.46299999999999997,0.276,0.027000000000000003,0.509,0.44,0.5,0.667,0.625,0.10099999999999999,0.7559999999999999,0.9570000000000001,2018-01-12
0.18899999999999997,0.261,0.005,0.509,0.44,0.5,0.667,0.625,0.10099999999999999,0.757,0.9570000000000001,2018-01-13
0.462,0.261,0.005,0.509,0.318,0.5,0.667,0.625,0.10099999999999999,0.757,0.9570000000000001,2018-01-14
0.462,0.261,0.005,0.509,0.318,0.5,0.667,0.625,0.10099999999999999,0.757,0.9570000000000001,2018-01-15
0.368,0.261,0.005,0.42200000000000004,0.318,0.5,0.667,0.625,0.10099999999999999,0.7659999999999999,0.9570000000000001,2018-01-16
0.355,0.273,0.022000000000000002,0.484,0.39799999999999996,0.5,0.667,0.625,0.10099999999999999,0.758,0.9570000000000001,2018-01-17
0.418,0.262,0.064,0.596,0.387,0.5,0.667,0.625,0.10099999999999999,0.7509999999999999,0.9570000000000001,2018-01-18
0.45,0.262,0.064,0.649,0.387,0.5,0.667,0.625,0.10099999999999999,0.759,0.9570000000000001,2018-01-19
0.424,0.262,0.057,0.649,0.387,0.5,0.667,0.625,0.10099999999999999,0.777,0.9570000000000001,2018-01-20
0.469,0.262,0.057,0.649,0.387,0.5,0.667,0.625,0.10099999999999999,0.777,0.9570000000000001,2018-01-21
0.469,0.262,0.057,0.649,0.387,0.5,0.667,0.625,0.10099999999999999,0.777,0.9570000000000001,2018-01-22
0.433,0.262,0.057,0.342,0.387,0.5,0.667,0.625,0.10099999999999999,0.782,0.9570000000000001,2018-01-23
0.433,0.262,0.057,0.605,0.387,0.5,0.667,0.625,0.10099999999999999,0.774,0.9570000000000001,2018-01-24
0.433,0.262,0.057,0.605,0.387,0.5,0.667,0.625,0.10099999999999999,0.779,0.9570000000000001,2018-01-25
0.348,0.262,0.057,0.521,0.401,0.5,0.667,0.625,0.10099999999999999,0.779,0.9570000000000001,2018-01-26
0.38299999999999995,0.261,0.005,0.521,0.401,0.5,0.667,0.625,0.10099999999999999,0.772,0.9570000000000001,2018-01-27
0.46299999999999997,0.262,0.025,0.445,0.401,0.5,0.667,0.625,0.10099999999999999,0.772,0.9570000000000001,2018-01-28
0.324,0.262,0.073,0.445,0.401,0.5,0.667,0.625,0.10099999999999999,0.772,0.9570000000000001,2018-01-29
0.391,0.262,0.073,0.436,0.401,0.5,0.667,0.625,0.10099999999999999,0.75,0.9570000000000001,2018-01-30
0.391,0.262,0.073,0.436,0.401,0.5,0.667,0.625,0.10099999999999999,0.754,0.9570000000000001,2018-01-31
0.40399999999999997,0.26,0.054000000000000006,0.488,0.401,0.5,0.667,0.625,0.10099999999999999,0.745,0.9570000000000001,2018-02-01
0.377,0.26,0.005,0.488,0.401,0.5,0.5,0.5,0.07200000000000001,0.713,0.9570000000000001,2018-02-02
0.392,0.26,0.013000000000000001,0.488,0.34299999999999997,0.5,0.5,0.5,0.07200000000000001,0.687,0.9570000000000001,2018-02-03
0.405,0.26,0.013000000000000001,0.488,0.34299999999999997,0.5,0.5,0.5,0.07200000000000001,0.687,0.9570000000000001,2018-02-04
0.405,0.26,0.013000000000000001,0.488,0.34299999999999997,0.5,0.5,0.5,0.07200000000000001,0.687,0.9570000000000001,2018-02-05
0.41200000000000003,0.26,0.025,0.42200000000000004,0.34299999999999997,0.5,0.5,0.5,0.07200000000000001,0.643,0.9570000000000001,2018-02-06
0.431,0.26,0.017,0.42200000000000004,0.34299999999999997,0.5,0.5,0.5,0.07200000000000001,0.672,0.9570000000000001,2018-02-07
0.44299999999999995,0.247,0.08,0.507,0.34299999999999997,0.5,0.5,0.5,0.07200000000000001,0.634,0.9570000000000001,2018-02-08
0.433,0.262,0.005,0.507,0.34299999999999997,0.5,0.5,0.5,0.07200000000000001,0.613,0.9570000000000001,2018-02-09
0.353,0.262,0.006999999999999999,0.575,0.34299999999999997,0.5,0.5,0.5,0.07200000000000001,0.636,0.9570000000000001,2018-02-10
0.392,0.262,0.006999999999999999,0.575,0.34299999999999997,0.5,0.5,0.5,0.07200000000000001,0.636,0.9570000000000001,2018-02-11
0.46,0.262,0.006999999999999999,0.575,0.429,0.5,0.5,0.5,0.07200000000000001,0.636,0.9570000000000001,2018-02-12
0.455,0.261,0.004,0.485,0.536,0.5,0.5,0.5,0.07200000000000001,0.615,0.9570000000000001,2018-02-13
0.40399999999999997,0.262,0.006,0.499,0.536,0.5,0.5,0.5,0.07200000000000001,0.621,0.9570000000000001,2018-02-14
0.475,0.32299999999999995,0.019,0.526,0.536,0.5,0.5,0.5,0.07200000000000001,0.626,0.9570000000000001,2018-02-15
0.504,0.26,0.003,0.526,0.536,0.5,0.5,0.5,0.07200000000000001,0.647,0.9570000000000001,2018-02-16
0.43200000000000005,0.266,0.21100000000000002,0.295,0.536,0.5,0.5,0.5,0.07200000000000001,0.642,0.9570000000000001,2018-02-17
0.152,0.266,0.21100000000000002,0.295,0.536,0.5,0.5,0.5,0.07200000000000001,0.642,0.9570000000000001,2018-02-18
0.418,0.261,0.027000000000000003,0.434,0.536,0.5,0.5,0.5,0.07200000000000001,0.642,0.9570000000000001,2018-02-19
0.456,0.261,0.004,0.528,0.536,0.5,0.5,0.5,0.07200000000000001,0.6579999999999999,0.9570000000000001,2018-02-20
0.434,0.267,0.036000000000000004,0.528,0.536,0.5,0.5,0.5,0.07200000000000001,0.645,0.9570000000000001,2018-02-21
0.42,0.267,0.036000000000000004,0.528,0.536,0.5,0.5,0.5,0.07200000000000001,0.654,0.9570000000000001,2018-02-22
0.491,0.307,0.066,0.528,0.536,0.5,0.5,0.5,0.07200000000000001,0.645,0.9570000000000001,2018-02-23
0.358,0.29,0.12,0.42200000000000004,0.536,0.5,0.5,0.5,0.07200000000000001,0.659,0.9570000000000001,2018-02-24
0.526,0.29,0.12,0.42200000000000004,0.536,0.5,0.5,0.5,0.07200000000000001,0.659,0.9570000000000001,2018-02-25
0.41100000000000003,0.262,0.036000000000000004,0.69,0.402,0.5,0.5,0.5,0.07200000000000001,0.659,0.9570000000000001,2018-02-26
0.358,0.26,0.023,0.69,0.402,0.5,0.5,0.5,0.07200000000000001,0.659,0.9570000000000001,2018-02-27
0.49,0.261,0.033,0.69,0.402,0.5,0.5,0.5,0.07200000000000001,0.648,0.9570000000000001,2018-02-28
0.49,0.231,0.085,0.69,0.613,0.5,0.5,0.5,0.07200000000000001,0.631,0.9570000000000001,2018-03-01
0.429,0.261,0.004,0.69,0.613,0.41700000000000004,0.5,0.5,0.087,0.595,0.9570000000000001,2018-03-02
0.308,0.28,0.027000000000000003,0.69,0.613,0.41700000000000004,0.5,0.5,0.087,0.605,0.9570000000000001,2018-03-03
0.308,0.28,0.027000000000000003,0.69,0.613,0.41700000000000004,0.5,0.5,0.087,0.605,0.9570000000000001,2018-03-04
0.441,0.28,0.027000000000000003,0.539,0.429,0.41700000000000004,0.5,0.5,0.087,0.605,0.9570000000000001,2018-03-05
0.418,0.28,0.027000000000000003,0.539,0.429,0.41700000000000004,0.5,0.5,0.087,0.604,0.9570000000000001,2018-03-06
0.431,0.28,0.027000000000000003,0.606,0.429,0.41700000000000004,0.5,0.5,0.087,0.606,0.9570000000000001,2018-03-07
0.43200000000000005,0.28,0.027000000000000003,0.606,0.429,0.41700000000000004,0.5,0.5,0.087,0.614,0.9570000000000001,2018-03-08
0.369,0.28,0.027000000000000003,0.5720000000000001,0.405,0.41700000000000004,0.5,0.5,0.087,0.621,0.9570000000000001,2018-03-09
0.456,0.161,0.259,0.7090000000000001,0.405,0.41700000000000004,0.5,0.5,0.087,0.629,0.9570000000000001,2018-03-10
0.308,0.161,0.259,0.7090000000000001,0.405,0.41700000000000004,0.5,0.5,0.087,0.629,0.9570000000000001,2018-03-11
0.374,0.273,0.079,0.7090000000000001,0.405,0.41700000000000004,0.5,0.5,0.087,0.629,0.9570000000000001,2018-03-12
0.436,0.273,0.002,0.615,0.42700000000000005,0.41700000000000004,0.5,0.5,0.087,0.622,0.9570000000000001,2018-03-13
0.39899999999999997,0.273,0.002,0.565,0.405,0.41700000000000004,0.5,0.5,0.087,0.622,0.9570000000000001,2018-03-14
0.386,0.273,0.019,0.565,0.405,0.41700000000000004,0.5,0.5,0.087,0.621,0.9570000000000001,2018-03-15
0.39299999999999996,0.273,0.019,0.565,0.405,0.41700000000000004,0.5,0.5,0.087,0.634,0.9570000000000001,2018-03-16
0.429,0.261,0.004,0.637,0.48200000000000004,0.41700000000000004,0.5,0.5,0.087,0.618,0.9570000000000001,2018-03-17
0.444,0.261,0.005,1.0,0.525,0.41700000000000004,0.5,0.5,0.087,0.618,0.9570000000000001,2018-03-18
0.444,0.263,0.046,1.0,0.39299999999999996,0.41700000000000004,0.5,0.5,0.087,0.618,0.9570000000000001,2018-03-19
0.444,0.263,0.046,0.256,0.429,0.41700000000000004,0.5,0.5,0.087,0.621,0.9570000000000001,2018-03-20
0.397,0.263,0.046,0.7170000000000001,0.405,0.41700000000000004,0.5,0.5,0.087,0.612,0.9570000000000001,2018-03-21
0.611,0.262,0.006999999999999999,0.7170000000000001,0.405,0.41700000000000004,0.5,0.5,0.087,0.5870000000000001,0.9570000000000001,2018-03-22
0.611,0.29,0.068,0.24,0.5,0.41700000000000004,0.5,0.5,0.087,0.5710000000000001,0.9570000000000001,2018-03-23
0.624,0.29,0.068,0.8740000000000001,0.46,0.41700000000000004,0.5,0.5,0.087,0.568,0.9570000000000001,2018-03-24
0.624,0.29,0.068,0.6709999999999999,0.386,0.41700000000000004,0.5,0.5,0.087,0.568,0.9570000000000001,2018-03-25
0.624,0.29,0.068,0.445,0.386,0.41700000000000004,0.5,0.5,0.087,0.568,0.9570000000000001,2018-03-26
0.624,0.29,0.068,0.445,0.386,0.41700000000000004,0.5,0.5,0.087,0.585,0.9570000000000001,2018-03-27
0.152,0.29,0.068,0.679,0.39299999999999996,0.41700000000000004,0.5,0.5,0.087,0.599,0.9570000000000001,2018-03-28
0.152,0.29,0.068,0.708,0.47600000000000003,0.41700000000000004,0.5,0.5,0.087,0.607,0.9570000000000001,2018-03-29
0.152,0.29,0.068,0.708,0.47600000000000003,0.41700000000000004,0.5,0.5,0.087,0.598,0.9570000000000001,2018-03-30
0.701,0.29,0.068,0.708,0.47600000000000003,0.41700000000000004,0.5,0.5,0.087,0.598,0.9570000000000001,2018-03-31
0.701,0.29,0.068,0.708,0.47600000000000003,0.41700000000000004,0.5,0.5,0.087,0.598,0.9570000000000001,2018-04-01
0.701,0.29,0.068,0.396,0.405,0.41700000000000004,0.5,0.5,0.087,0.598,0.9570000000000001,2018-04-02
0.701,0.29,0.068,0.396,0.405,0.41700000000000004,0.5,0.5,0.087,0.598,0.9570000000000001,2018-04-03
0.701,0.29,0.068,0.509,0.37799999999999995,0.41700000000000004,0.5,0.5,0.087,0.591,0.9570000000000001,2018-04-04
0.701,0.29,0.068,0.509,0.37799999999999995,0.41700000000000004,0.5,0.5,0.087,0.631,0.9570000000000001,2018-04-05
0.701,0.29,0.068,0.569,0.37799999999999995,0.41700000000000004,0.5,0.5,0.087,0.621,0.9570000000000001,2018-04-06
0.701,0.29,0.068,0.569,0.37799999999999995,0.41700000000000004,0.5,0.5,0.087,0.631,0.9570000000000001,2018-04-07
0.701,0.29,0.068,0.9059999999999999,0.37799999999999995,0.41700000000000004,0.5,0.5,0.087,0.631,0.9570000000000001,2018-04-08
0.701,0.29,0.068,0.58,0.373,0.41700000000000004,0.5,0.5,0.087,0.631,0.9570000000000001,2018-04-09
0.701,0.29,0.068,0.41600000000000004,0.373,0.41700000000000004,0.5,0.5,0.087,0.635,0.9570000000000001,2018-04-10
0.701,0.29,0.068,0.41600000000000004,0.373,0.41700000000000004,0.5,0.5,0.087,0.63,0.9570000000000001,2018-04-11
0.701,0.29,0.068,0.594,0.39799999999999996,0.41700000000000004,0.5,0.5,0.087,0.632,0.9570000000000001,2018-04-12
0.701,0.29,0.068,0.48200000000000004,0.374,0.41700000000000004,0.5,0.5,0.087,0.636,0.9570000000000001,2018-04-13
0.35200000000000004,0.266,0.10300000000000001,0.45799999999999996,0.429,0.41700000000000004,0.5,0.5,0.087,0.635,0.9570000000000001,2018-04-14
0.35200000000000004,0.266,0.10300000000000001,0.569,0.418,0.41700000000000004,0.5,0.5,0.087,0.635,0.9570000000000001,2018-04-15
0.35200000000000004,0.266,0.10300000000000001,0.7490000000000001,0.418,0.41700000000000004,0.5,0.5,0.087,0.635,0.9570000000000001,2018-04-16
0.35200000000000004,0.266,0.10300000000000001,0.711,0.414,0.41700000000000004,0.5,0.5,0.087,0.642,0.9570000000000001,2018-04-17
0.363,0.266,0.016,0.9059999999999999,0.414,0.41700000000000004,0.5,0.5,0.087,0.6509999999999999,0.9570000000000001,2018-04-18
1.0,0.266,0.016,0.573,0.414,0.41700000000000004,0.5,0.5,0.087,0.653,0.9570000000000001,2018-04-19
1.0,0.266,0.016,0.573,0.414,0.41700000000000004,0.5,0.5,0.087,0.6559999999999999,0.9570000000000001,2018-04-20
1.0,0.266,0.016,0.573,0.414,0.41700000000000004,0.5,0.5,0.087,0.662,0.9570000000000001,2018-04-21
1.0,0.266,0.016,0.7090000000000001,0.414,0.41700000000000004,0.5,0.5,0.087,0.662,0.9570000000000001,2018-04-22
1.0,0.266,0.016,0.7090000000000001,0.414,0.41700000000000004,0.5,0.5,0.087,0.662,0.9570000000000001,2018-04-23
1.0,0.266,0.016,0.243,0.386,0.41700000000000004,0.5,0.5,0.087,0.6559999999999999,0.9570000000000001,2018-04-24
1.0,0.266,0.016,0.61,0.386,0.41700000000000004,0.5,0.5,0.087,0.6509999999999999,0.9570000000000001,2018-04-25
1.0,0.9359999999999999,0.937,0.764,0.46399999999999997,0.41700000000000004,0.5,0.5,0.087,0.659,0.9570000000000001,2018-04-26
0.302,0.266,0.52,0.8059999999999999,0.46399999999999997,0.41700000000000004,0.5,0.5,0.087,0.6629999999999999,0.9570000000000001,2018-04-27
0.302,0.266,0.52,0.8059999999999999,0.46399999999999997,0.41700000000000004,0.5,0.5,0.087,0.6729999999999999,0.9570000000000001,2018-04-28
0.302,0.266,0.52,0.851,0.4,0.41700000000000004,0.5,0.5,0.087,0.6729999999999999,0.9570000000000001,2018-04-29
0.302,0.266,0.016,0.537,0.45799999999999996,0.41700000000000004,0.5,0.5,0.087,0.6729999999999999,0.9570000000000001,2018-04-30
0.302,0.266,0.016,0.537,0.45799999999999996,0.41700000000000004,0.5,0.5,0.087,0.691,0.9570000000000001,2018-05-01
0.302,0.266,0.016,0.644,0.405,0.41700000000000004,0.33299999999999996,0.5,0.203,0.691,0.9570000000000001,2018-05-02
0.511,0.266,0.016,0.6829999999999999,0.391,0.41700000000000004,0.33299999999999996,0.5,0.203,0.6829999999999999,0.9570000000000001,2018-05-03
0.511,0.266,0.016,0.644,0.405,0.41700000000000004,0.33299999999999996,0.5,0.203,0.6940000000000001,0.9570000000000001,2018-05-04
0.511,0.266,0.016,0.67,0.405,0.41700000000000004,0.33299999999999996,0.5,0.203,0.7,0.9570000000000001,2018-05-05
0.511,0.266,0.016,0.418,0.7140000000000001,0.41700000000000004,0.33299999999999996,0.5,0.203,0.7,0.9570000000000001,2018-05-06
0.511,0.266,0.016,0.8079999999999999,0.7140000000000001,0.41700000000000004,0.33299999999999996,0.5,0.203,0.7,0.9570000000000001,2018-05-07
0.511,0.266,0.016,0.725,0.7140000000000001,0.41700000000000004,0.33299999999999996,0.5,0.203,0.705,0.9570000000000001,2018-05-08
0.511,0.37,0.165,0.644,0.7140000000000001,0.41700000000000004,0.33299999999999996,0.5,0.203,0.7140000000000001,0.9570000000000001,2018-05-09
0.511,0.37,0.165,0.758,0.381,0.41700000000000004,0.33299999999999996,0.5,0.203,0.7190000000000001,0.9570000000000001,2018-05-10
0.527,0.29,0.068,0.591,0.386,0.41700000000000004,0.33299999999999996,0.5,0.203,0.723,0.9570000000000001,2018-05-11
0.527,0.29,0.068,0.7090000000000001,0.386,0.41700000000000004,0.33299999999999996,0.5,0.203,0.721,0.9570000000000001,2018-05-12
0.527,0.29,0.068,0.7090000000000001,0.386,0.41700000000000004,0.33299999999999996,0.5,0.203,0.721,0.9570000000000001,2018-05-13
0.527,0.29,0.068,0.614,0.381,0.41700000000000004,0.33299999999999996,0.5,0.203,0.721,0.9570000000000001,2018-05-14
0.527,0.29,0.068,0.7040000000000001,0.41100000000000003,0.41700000000000004,0.33299999999999996,0.5,0.203,0.7120000000000001,0.9570000000000001,2018-05-15
0.703,0.29,0.068,0.7040000000000001,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.695,0.9570000000000001,2018-05-16
0.703,0.29,0.068,0.7040000000000001,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.7140000000000001,0.9570000000000001,2018-05-17
0.703,0.29,0.068,0.7040000000000001,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.695,0.9570000000000001,2018-05-18
0.703,0.29,0.068,0.7040000000000001,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.687,0.9570000000000001,2018-05-19
0.703,0.29,0.068,0.7040000000000001,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.687,0.9570000000000001,2018-05-20
0.703,0.29,0.068,0.74,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.687,0.9570000000000001,2018-05-21
0.703,0.264,0.155,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.203,0.7,0.9570000000000001,2018-05-22
0.703,0.264,0.155,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.203,0.68,0.9570000000000001,2018-05-23
0.703,0.264,0.292,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.203,0.675,0.9570000000000001,2018-05-24
0.703,0.264,0.292,0.74,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.6459999999999999,0.9570000000000001,2018-05-25
0.703,0.264,0.292,0.74,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.635,0.9570000000000001,2018-05-26
0.703,0.264,0.292,0.74,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.635,0.9570000000000001,2018-05-27
0.703,0.264,0.292,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.203,0.635,0.9570000000000001,2018-05-28
0.703,0.264,0.292,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.203,0.593,0.9570000000000001,2018-05-29
0.703,0.264,0.292,0.74,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.601,0.9570000000000001,2018-05-30
0.703,0.264,0.292,0.74,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.583,0.9570000000000001,2018-05-31
0.703,0.264,0.292,0.74,0.5,0.41700000000000004,0.33299999999999996,0.5,0.203,0.612,0.9570000000000001,2018-06-01
0.703,0.264,0.292,0.74,0.5,0.41700000000000004,0.33299999999999996,0.5,0.29,0.633,0.9570000000000001,2018-06-02
0.703,0.264,0.292,0.74,0.5,0.41700000000000004,0.33299999999999996,0.5,0.29,0.633,0.9570000000000001,2018-06-03
0.703,0.264,0.292,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.29,0.633,0.9570000000000001,2018-06-04
0.703,0.264,0.292,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.29,0.621,0.9570000000000001,2018-06-05
0.703,0.27399999999999997,0.033,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.29,0.64,0.9570000000000001,2018-06-06
0.703,0.27399999999999997,0.033,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.29,0.6459999999999999,0.9570000000000001,2018-06-07
0.703,0.27399999999999997,0.033,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.29,0.632,0.9570000000000001,2018-06-08
0.703,0.27399999999999997,0.033,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.29,0.6579999999999999,0.9570000000000001,2018-06-09
0.703,0.27399999999999997,0.033,0.74,0.429,0.41700000000000004,0.33299999999999996,0.5,0.29,0.6579999999999999,0.9570000000000001,2018-06-10
0.703,0.27399999999999997,0.033,0.618,0.39299999999999996,0.41700000000000004,0.33299999999999996,0.5,0.29,0.6579999999999999,0.9570000000000001,2018-06-11
0.703,0.27399999999999997,0.033,0.618,0.39299999999999996,0.41700000000000004,0.33299999999999996,0.5,0.29,0.6609999999999999,0.9570000000000001,2018-06-12
0.703,0.71,0.624,0.32,0.39299999999999996,0.41700000000000004,0.33299999999999996,0.5,0.29,0.6579999999999999,0.9570000000000001,2018-06-13
0.703,0.71,0.624,0.32,0.405,0.41700000000000004,0.33299999999999996,0.5,0.29,0.669,0.9570000000000001,2018-06-14
0.703,0.71,0.624,0.653,0.405,0.41700000000000004,0.33299999999999996,0.5,0.29,0.65,0.9570000000000001,2018-06-15
0.703,0.71,0.624,0.653,0.405,0.41700000000000004,0.33299999999999996,0.5,0.29,0.636,0.9570000000000001,2018-06-16
0.703,0.71,0.624,0.653,0.405,0.41700000000000004,0.33299999999999996,0.5,0.29,0.636,0.9570000000000001,2018-06-17
